"PMID","Feature","Present"
"    31164372","SPN",FALSE
"    31164372","AnalogueTumors",FALSE
"    31164372","Pancreattis",FALSE
"    31164372","Benign",FALSE
"    31164372","ExperimentalAnimal",FALSE
"    31164372","TechniquesMethods",FALSE
"    31164372","Epidemiology",FALSE
"    31164372","Screening",FALSE
"    31164372","RiskFactors",FALSE
"    31164372","SEER",FALSE
"    31164372","Oncomine",FALSE
"    31164372","TCGA",FALSE
"    31164372","CaseReport",FALSE
"    31164372","CaseSeries",FALSE
"    31164372","Review",TRUE
"    31164372","IOPN",FALSE
"    31164372","IPMN",FALSE
"    31164372","AJCCTNM",FALSE
"    31150430","Pancreas",TRUE
"    31150430","Ampulla",TRUE
"    31150430","BileDuct",FALSE
"    31150430","Gallbladder",FALSE
"    31150430","Neuroendocrine",FALSE
"    31150430","Morphology",FALSE
"    31150430","IHC",FALSE
"    31150430","Molecular",TRUE
"    31150430","Cytology",FALSE
"    31150430","Staging",FALSE
"    31150430","Preneoplastic",FALSE
"    31150430","Microenvironment",FALSE
"    31150430","SPN",FALSE
"    31150430","AnalogueTumors",FALSE
"    31150430","Pancreattis",FALSE
"    31150430","Benign",FALSE
"    31150430","ExperimentalAnimal",FALSE
"    31150430","TechniquesMethods",FALSE
"    31150430","Epidemiology",FALSE
"    31150430","Screening",FALSE
"    31150430","RiskFactors",FALSE
"    31150430","SEER",FALSE
"    31150430","Oncomine",FALSE
"    31150430","TCGA",FALSE
"    31150430","CaseReport",FALSE
"    31150430","CaseSeries",TRUE
"    31150430","Review",FALSE
"    31150430","IOPN",FALSE
"    31150430","IPMN",FALSE
"    31150430","AJCCTNM",FALSE
"    31157963","Pancreas",TRUE
"    31157963","Ampulla",FALSE
"    31157963","BileDuct",FALSE
"    31157963","Gallbladder",FALSE
"    31157963","Neuroendocrine",FALSE
"    31157963","Morphology",FALSE
"    31157963","IHC",FALSE
"    31157963","Molecular",TRUE
"    31157963","Cytology",FALSE
"    31157963","Staging",FALSE
"    31157963","Preneoplastic",FALSE
"    31157963","Microenvironment",FALSE
"    31157963","SPN",FALSE
"    31157963","AnalogueTumors",FALSE
"    31157963","Pancreattis",FALSE
"    31157963","Benign",FALSE
"    31157963","ExperimentalAnimal",FALSE
"    31157963","TechniquesMethods",FALSE
"    31157963","Epidemiology",FALSE
"    31157963","Screening",FALSE
"    31157963","RiskFactors",FALSE
"    31157963","SEER",FALSE
"    31157963","Oncomine",FALSE
"    31157963","TCGA",FALSE
"    31157963","CaseReport",FALSE
"    31157963","CaseSeries",TRUE
"    31157963","Review",FALSE
"    31157963","IOPN",FALSE
"    31157963","IPMN",FALSE
"    31157963","AJCCTNM",FALSE
"    31155233","Pancreas",TRUE
"    31155233","Ampulla",FALSE
"    31155233","BileDuct",FALSE
"    31155233","Gallbladder",FALSE
"    31155233","Neuroendocrine",FALSE
"    31155233","Morphology",FALSE
"    31155233","IHC",FALSE
"    31155233","Molecular",TRUE
"    31155233","Cytology",FALSE
"    31155233","Staging",FALSE
"    31155233","Preneoplastic",FALSE
"    31155233","Microenvironment",TRUE
"    31155233","SPN",FALSE
"    31155233","AnalogueTumors",FALSE
"    31155233","Pancreattis",FALSE
"    31155233","Benign",FALSE
"    31155233","ExperimentalAnimal",FALSE
"    31155233","TechniquesMethods",FALSE
"    31155233","Epidemiology",FALSE
"    31155233","Screening",FALSE
"    31155233","RiskFactors",FALSE
"    31155233","SEER",FALSE
"    31155233","Oncomine",FALSE
"    31155233","TCGA",FALSE
"    31155233","CaseReport",FALSE
"    31155233","CaseSeries",TRUE
"    31155233","Review",FALSE
"    31155233","IOPN",FALSE
"    31155233","IPMN",FALSE
"    31155233","AJCCTNM",FALSE
"    31091218","Pancreas",TRUE
"    31091218","Ampulla",FALSE
"    31091218","BileDuct",FALSE
"    31091218","Gallbladder",FALSE
"    31091218","Neuroendocrine",FALSE
"    31091218","Morphology",FALSE
"    31091218","IHC",FALSE
"    31091218","Molecular",FALSE
"    31091218","Cytology",FALSE
"    31091218","Staging",FALSE
"    31091218","Preneoplastic",TRUE
"    31091218","Microenvironment",FALSE
"    31091218","SPN",FALSE
"    31091218","AnalogueTumors",FALSE
"    31091218","Pancreattis",FALSE
"    31091218","Benign",FALSE
"    31091218","ExperimentalAnimal",FALSE
"    31091218","TechniquesMethods",FALSE
"    31091218","Epidemiology",FALSE
"    31091218","Screening",TRUE
"    31091218","RiskFactors",TRUE
"    31091218","SEER",FALSE
"    31091218","Oncomine",FALSE
"    31091218","TCGA",FALSE
"    31091218","CaseReport",FALSE
"    31091218","CaseSeries",TRUE
"    31091218","Review",FALSE
"    31091218","IOPN",FALSE
"    31091218","IPMN",FALSE
"    31091218","AJCCTNM",FALSE
"    31091216","Pancreas",TRUE
"    31091216","Ampulla",FALSE
"    31091216","BileDuct",FALSE
"    31091216","Gallbladder",FALSE
"    31091216","Neuroendocrine",FALSE
"    31091216","Morphology",TRUE
"    31091216","IHC",FALSE
"    31091216","Molecular",FALSE
"    31091216","Cytology",TRUE
"    31091216","Staging",FALSE
"    31091216","Preneoplastic",FALSE
"    31091216","Microenvironment",FALSE
"    31091216","SPN",FALSE
"    31091216","AnalogueTumors",FALSE
"    31091216","Pancreattis",FALSE
"    31091216","Benign",FALSE
"    31091216","ExperimentalAnimal",FALSE
"    31091216","TechniquesMethods",TRUE
"    31091216","Epidemiology",FALSE
"    31091216","Screening",FALSE
"    31091216","RiskFactors",FALSE
"    31091216","SEER",FALSE
"    31091216","Oncomine",FALSE
"    31091216","TCGA",FALSE
"    31091216","CaseReport",FALSE
"    31091216","CaseSeries",FALSE
"    31091216","Review",FALSE
"    31091216","IOPN",FALSE
"    31091216","IPMN",FALSE
"    31091216","AJCCTNM",FALSE
"    31081949","Pancreas",FALSE
"    31081949","Ampulla",FALSE
"    31081949","BileDuct",TRUE
"    31081949","Gallbladder",FALSE
"    31081949","Neuroendocrine",FALSE
"    31081949","Morphology",TRUE
"    31081949","IHC",TRUE
"    31081949","Molecular",FALSE
"    31081949","Cytology",FALSE
"    31081949","Staging",FALSE
"    31081949","Preneoplastic",FALSE
"    31081949","Microenvironment",FALSE
"    31081949","SPN",FALSE
"    31081949","AnalogueTumors",FALSE
"    31081949","Pancreattis",FALSE
"    31081949","Benign",FALSE
"    31081949","ExperimentalAnimal",FALSE
"    31081949","TechniquesMethods",TRUE
"    31081949","Epidemiology",FALSE
"    31081949","Screening",FALSE
"    31081949","RiskFactors",FALSE
"    31081949","SEER",FALSE
"    31081949","Oncomine",FALSE
"    31081949","TCGA",FALSE
"    31081949","CaseReport",FALSE
"    31081949","CaseSeries",TRUE
"    31081949","Review",FALSE
"    31081949","IOPN",FALSE
"    31081949","IPMN",FALSE
"    31081949","AJCCTNM",FALSE
"    31136102","Pancreas",TRUE
"    31136102","Ampulla",FALSE
"    31136102","BileDuct",FALSE
"    31136102","Gallbladder",FALSE
"    31136102","Neuroendocrine",TRUE
"    31136102","Morphology",FALSE
"    31136102","IHC",FALSE
"    31136102","Molecular",TRUE
"    31136102","Cytology",FALSE
"    31136102","Staging",FALSE
"    31136102","Preneoplastic",FALSE
"    31136102","Microenvironment",TRUE
"    31136102","SPN",FALSE
"    31136102","AnalogueTumors",FALSE
"    31136102","Pancreattis",FALSE
"    31136102","Benign",FALSE
"    31136102","ExperimentalAnimal",FALSE
"    31136102","TechniquesMethods",FALSE
"    31136102","Epidemiology",FALSE
"    31136102","Screening",FALSE
"    31136102","RiskFactors",FALSE
"    31136102","SEER",FALSE
"    31136102","Oncomine",FALSE
"    31136102","TCGA",FALSE
"    31136102","CaseReport",FALSE
"    31136102","CaseSeries",FALSE
"    31136102","Review",FALSE
"    31136102","IOPN",FALSE
"    31136102","IPMN",FALSE
"    31136102","AJCCTNM",FALSE
"    31117106","Pancreas",TRUE
"    31117106","Ampulla",FALSE
"    31117106","BileDuct",FALSE
"    31117106","Gallbladder",FALSE
"    31117106","Neuroendocrine",TRUE
"    31117106","Morphology",TRUE
"    31117106","IHC",FALSE
"    31117106","Molecular",FALSE
"    31117106","Cytology",FALSE
"    31117106","Staging",TRUE
"    31117106","Preneoplastic",FALSE
"    31117106","Microenvironment",FALSE
"    31117106","SPN",FALSE
"    31117106","AnalogueTumors",FALSE
"    31117106","Pancreattis",FALSE
"    31117106","Benign",FALSE
"    31117106","ExperimentalAnimal",FALSE
"    31117106","TechniquesMethods",TRUE
"    31117106","Epidemiology",TRUE
"    31117106","Screening",TRUE
"    31117106","RiskFactors",FALSE
"    31117106","SEER",FALSE
"    31117106","Oncomine",FALSE
"    31117106","TCGA",FALSE
"    31117106","CaseReport",FALSE
"    31117106","CaseSeries",TRUE
"    31117106","Review",FALSE
"    31117106","IOPN",FALSE
"    31117106","IPMN",FALSE
"    31117106","AJCCTNM",FALSE
"    31127946","Pancreas",FALSE
"    31127946","Ampulla",FALSE
"    31127946","BileDuct",TRUE
"    31127946","Gallbladder",FALSE
"    31127946","Neuroendocrine",FALSE
"    31127946","Morphology",FALSE
"    31127946","IHC",FALSE
"    31127946","Molecular",FALSE
"    31127946","Cytology",FALSE
"    31127946","Staging",FALSE
"    31127946","Preneoplastic",FALSE
"    31127946","Microenvironment",FALSE
"    31127946","SPN",FALSE
"    31127946","AnalogueTumors",FALSE
"    31127946","Pancreattis",FALSE
"    31127946","Benign",FALSE
"    31127946","ExperimentalAnimal",FALSE
"    31127946","TechniquesMethods",FALSE
"    31127946","Epidemiology",TRUE
"    31127946","Screening",TRUE
"    31127946","RiskFactors",TRUE
"    31127946","SEER",FALSE
"    31127946","Oncomine",FALSE
"    31127946","TCGA",FALSE
"    31127946","CaseReport",FALSE
"    31127946","CaseSeries",FALSE
"    31127946","Review",FALSE
"    31127946","IOPN",FALSE
"    31127946","IPMN",FALSE
"    31127946","AJCCTNM",FALSE
"    31135488","Pancreas",TRUE
"    31135488","Ampulla",FALSE
"    31135488","BileDuct",FALSE
"    31135488","Gallbladder",FALSE
"    31135488","Neuroendocrine",FALSE
"    31135488","Morphology",TRUE
"    31135488","IHC",TRUE
"    31135488","Molecular",FALSE
"    31135488","Cytology",FALSE
"    31135488","Staging",FALSE
"    31135488","Preneoplastic",FALSE
"    31135488","Microenvironment",FALSE
"    31135488","SPN",FALSE
"    31135488","AnalogueTumors",FALSE
"    31135488","Pancreattis",TRUE
"    31135488","Benign",TRUE
"    31135488","ExperimentalAnimal",FALSE
"    31135488","TechniquesMethods",FALSE
"    31135488","Epidemiology",FALSE
"    31135488","Screening",FALSE
"    31135488","RiskFactors",FALSE
"    31135488","SEER",FALSE
"    31135488","Oncomine",FALSE
"    31135488","TCGA",FALSE
"    31135488","CaseReport",FALSE
"    31135488","CaseSeries",FALSE
"    31135488","Review",FALSE
"    31135488","IOPN",FALSE
"    31135488","IPMN",FALSE
"    31135488","AJCCTNM",FALSE
"    31121195","Pancreas",FALSE
"    31121195","Ampulla",FALSE
"    31121195","BileDuct",TRUE
"    31121195","Gallbladder",FALSE
"    31121195","Neuroendocrine",FALSE
"    31121195","Morphology",TRUE
"    31121195","IHC",TRUE
"    31121195","Molecular",FALSE
"    31121195","Cytology",FALSE
"    31121195","Staging",FALSE
"    31121195","Preneoplastic",FALSE
"    31121195","Microenvironment",FALSE
"    31121195","SPN",FALSE
"    31121195","AnalogueTumors",FALSE
"    31121195","Pancreattis",FALSE
"    31121195","Benign",FALSE
"    31121195","ExperimentalAnimal",FALSE
"    31121195","TechniquesMethods",FALSE
"    31121195","Epidemiology",FALSE
"    31121195","Screening",FALSE
"    31121195","RiskFactors",FALSE
"    31121195","SEER",FALSE
"    31121195","Oncomine",FALSE
"    31121195","TCGA",FALSE
"    31121195","CaseReport",FALSE
"    31121195","CaseSeries",TRUE
"    31121195","Review",FALSE
"    31121195","IOPN",FALSE
"    31121195","IPMN",FALSE
"    31121195","AJCCTNM",FALSE
"    31142500","Pancreas",TRUE
"    31142500","Ampulla",FALSE
"    31142500","BileDuct",FALSE
"    31142500","Gallbladder",FALSE
"    31142500","Neuroendocrine",FALSE
"    31142500","Morphology",FALSE
"    31142500","IHC",FALSE
"    31142500","Molecular",TRUE
"    31142500","Cytology",FALSE
"    31142500","Staging",FALSE
"    31142500","Preneoplastic",FALSE
"    31142500","Microenvironment",FALSE
"    31142500","SPN",FALSE
"    31142500","AnalogueTumors",FALSE
"    31142500","Pancreattis",FALSE
"    31142500","Benign",FALSE
"    31142500","ExperimentalAnimal",FALSE
"    31142500","TechniquesMethods",TRUE
"    31142500","Epidemiology",FALSE
"    31142500","Screening",FALSE
"    31142500","RiskFactors",FALSE
"    31142500","SEER",FALSE
"    31142500","Oncomine",FALSE
"    31142500","TCGA",FALSE
"    31142500","CaseReport",FALSE
"    31142500","CaseSeries",TRUE
"    31142500","Review",FALSE
"    31142500","IOPN",FALSE
"    31142500","IPMN",FALSE
"    31142500","AJCCTNM",FALSE
"    31121193","Pancreas",TRUE
"    31121193","Ampulla",FALSE
"    31121193","BileDuct",FALSE
"    31121193","Gallbladder",FALSE
"    31121193","Neuroendocrine",FALSE
"    31121193","Morphology",TRUE
"    31121193","IHC",TRUE
"    31121193","Molecular",FALSE
"    31121193","Cytology",FALSE
"    31121193","Staging",FALSE
"    31121193","Preneoplastic",FALSE
"    31121193","Microenvironment",TRUE
"    31121193","SPN",FALSE
"    31121193","AnalogueTumors",FALSE
"    31121193","Pancreattis",FALSE
"    31121193","Benign",FALSE
"    31121193","ExperimentalAnimal",FALSE
"    31121193","TechniquesMethods",FALSE
"    31121193","Epidemiology",FALSE
"    31121193","Screening",FALSE
"    31121193","RiskFactors",FALSE
"    31121193","SEER",FALSE
"    31121193","Oncomine",FALSE
"    31121193","TCGA",FALSE
"    31121193","CaseReport",FALSE
"    31121193","CaseSeries",TRUE
"    31121193","Review",FALSE
"    31121193","IOPN",FALSE
"    31121193","IPMN",FALSE
"    31121193","AJCCTNM",FALSE
"    31174978","Pancreas",TRUE
"    31174978","Ampulla",FALSE
"    31174978","BileDuct",FALSE
"    31174978","Gallbladder",FALSE
"    31174978","Neuroendocrine",FALSE
"    31174978","Morphology",TRUE
"    31174978","IHC",FALSE
"    31174978","Molecular",FALSE
"    31174978","Cytology",FALSE
"    31174978","Staging",TRUE
"    31174978","Preneoplastic",FALSE
"    31174978","Microenvironment",FALSE
"    31174978","SPN",FALSE
"    31174978","AnalogueTumors",FALSE
"    31174978","Pancreattis",FALSE
"    31174978","Benign",FALSE
"    31174978","ExperimentalAnimal",FALSE
"    31174978","TechniquesMethods",FALSE
"    31174978","Epidemiology",FALSE
"    31174978","Screening",FALSE
"    31174978","RiskFactors",FALSE
"    31174978","SEER",FALSE
"    31174978","Oncomine",FALSE
"    31174978","TCGA",FALSE
"    31174978","CaseReport",FALSE
"    31174978","CaseSeries",TRUE
"    31174978","Review",FALSE
"    31174978","IOPN",FALSE
"    31174978","IPMN",FALSE
"    31174978","AJCCTNM",TRUE
"    31175863","Pancreas",TRUE
"    31175863","Ampulla",FALSE
"    31175863","BileDuct",FALSE
"    31175863","Gallbladder",FALSE
"    31175863","Neuroendocrine",FALSE
"    31175863","Morphology",FALSE
"    31175863","IHC",FALSE
"    31175863","Molecular",TRUE
"    31175863","Cytology",TRUE
"    31175863","Staging",FALSE
"    31175863","Preneoplastic",TRUE
"    31175863","Microenvironment",FALSE
"    31175863","SPN",FALSE
"    31175863","AnalogueTumors",FALSE
"    31175863","Pancreattis",FALSE
"    31175863","Benign",FALSE
"    31175863","ExperimentalAnimal",FALSE
"    31175863","TechniquesMethods",FALSE
"    31175863","Epidemiology",FALSE
"    31175863","Screening",FALSE
"    31175863","RiskFactors",FALSE
"    31175863","SEER",FALSE
"    31175863","Oncomine",FALSE
"    31175863","TCGA",FALSE
"    31175863","CaseReport",FALSE
"    31175863","CaseSeries",TRUE
"    31175863","Review",FALSE
"    31175863","IOPN",FALSE
"    31175863","IPMN",FALSE
"    31175863","AJCCTNM",FALSE
"    31175866","Pancreas",TRUE
"    31175866","Ampulla",FALSE
"    31175866","BileDuct",FALSE
"    31175866","Gallbladder",FALSE
"    31175866","Neuroendocrine",FALSE
"    31175866","Morphology",FALSE
"    31175866","IHC",FALSE
"    31175866","Molecular",TRUE
"    31175866","Cytology",FALSE
"    31175866","Staging",FALSE
"    31175866","Preneoplastic",TRUE
"    31175866","Microenvironment",FALSE
"    31175866","SPN",FALSE
"    31175866","AnalogueTumors",FALSE
"    31175866","Pancreattis",FALSE
"    31175866","Benign",FALSE
"    31175866","ExperimentalAnimal",FALSE
"    31175866","TechniquesMethods",FALSE
"    31175866","Epidemiology",FALSE
"    31175866","Screening",FALSE
"    31175866","RiskFactors",FALSE
"    31175866","SEER",FALSE
"    31175866","Oncomine",FALSE
"    31175866","TCGA",FALSE
"    31175866","CaseReport",FALSE
"    31175866","CaseSeries",TRUE
"    31175866","Review",FALSE
"    31175866","IOPN",FALSE
"    31175866","IPMN",TRUE
"    31175866","AJCCTNM",FALSE
"    31175918","Pancreas",TRUE
"    31175918","Ampulla",FALSE
"    31175918","BileDuct",FALSE
"    31175918","Gallbladder",FALSE
"    31175918","Neuroendocrine",FALSE
"    31175918","Morphology",FALSE
"    31175918","IHC",FALSE
"    31175918","Molecular",TRUE
"    31175918","Cytology",FALSE
"    31175918","Staging",FALSE
"    31175918","Preneoplastic",TRUE
"    31175918","Microenvironment",FALSE
"    31175918","SPN",FALSE
"    31175918","AnalogueTumors",FALSE
"    31175918","Pancreattis",FALSE
"    31175918","Benign",FALSE
"    31175918","ExperimentalAnimal",FALSE
"    31175918","TechniquesMethods",FALSE
"    31175918","Epidemiology",FALSE
"    31175918","Screening",FALSE
"    31175918","RiskFactors",FALSE
"    31175918","SEER",FALSE
"    31175918","Oncomine",FALSE
"    31175918","TCGA",FALSE
"    31175918","CaseReport",FALSE
"    31175918","CaseSeries",TRUE
"    31175918","Review",FALSE
"    31175918","IOPN",FALSE
"    31175918","IPMN",TRUE
"    31175918","AJCCTNM",FALSE
"31177317","Pancreas",FALSE
"31177317","Ampulla",FALSE
"31177317","BileDuct",FALSE
"31177317","Gallbladder",TRUE
"31177317","Neuroendocrine",FALSE
"31177317","Morphology",TRUE
"31177317","IHC",TRUE
"31177317","Molecular",FALSE
"31177317","Cytology",FALSE
"31177317","Staging",FALSE
"31177317","Preneoplastic",FALSE
"31177317","Microenvironment",FALSE
"31177317","SPN",FALSE
"31177317","AnalogueTumors",FALSE
"31177317","Pancreattis",FALSE
"31177317","Benign",FALSE
"31177317","ExperimentalAnimal",FALSE
"31177317","TechniquesMethods",FALSE
"31177317","Epidemiology",FALSE
"31177317","Screening",FALSE
"31177317","RiskFactors",FALSE
"31177317","SEER",FALSE
"31177317","Oncomine",FALSE
"31177317","TCGA",FALSE
"31177317","CaseReport",FALSE
"31177317","CaseSeries",TRUE
"31177317","Review",FALSE
"31177317","IOPN",FALSE
"31177317","IPMN",FALSE
"31177317","AJCCTNM",FALSE
"    30683911","Pancreas",TRUE
"    30683911","Ampulla",FALSE
"    30683911","BileDuct",FALSE
"    30683911","Gallbladder",FALSE
"    30683911","Neuroendocrine",FALSE
"    30683911","Morphology",TRUE
"    30683911","IHC",TRUE
"    30683911","Molecular",TRUE
"    30683911","Cytology",FALSE
"    30683911","Staging",FALSE
"    30683911","Preneoplastic",FALSE
"    30683911","Microenvironment",TRUE
"    30683911","SPN",FALSE
"    30683911","AnalogueTumors",FALSE
"    30683911","Pancreattis",FALSE
"    30683911","Benign",FALSE
"    30683911","ExperimentalAnimal",FALSE
"    30683911","TechniquesMethods",FALSE
"    30683911","Epidemiology",FALSE
"    30683911","Screening",FALSE
"    30683911","RiskFactors",FALSE
"    30683911","SEER",FALSE
"    30683911","Oncomine",FALSE
"    30683911","TCGA",FALSE
"    30683911","CaseReport",FALSE
"    30683911","CaseSeries",TRUE
"    30683911","Review",FALSE
"    30683911","IOPN",FALSE
"    30683911","IPMN",FALSE
"    30683911","AJCCTNM",FALSE
"31201285","Pancreas",TRUE
"31201285","Ampulla",FALSE
"31201285","BileDuct",FALSE
"31201285","Gallbladder",FALSE
"31201285","Neuroendocrine",FALSE
"31201285","Morphology",TRUE
"31201285","IHC",FALSE
"31201285","Molecular",TRUE
"31201285","Cytology",FALSE
"31201285","Staging",FALSE
"31201285","Preneoplastic",FALSE
"31201285","Microenvironment",FALSE
"31201285","SPN",FALSE
"31201285","AnalogueTumors",FALSE
"31201285","Pancreattis",FALSE
"31201285","Benign",FALSE
"31201285","ExperimentalAnimal",FALSE
"31201285","TechniquesMethods",FALSE
"31201285","Epidemiology",FALSE
"31201285","Screening",FALSE
"31201285","RiskFactors",FALSE
"31201285","SEER",FALSE
"31201285","Oncomine",FALSE
"31201285","TCGA",FALSE
"31201285","CaseReport",FALSE
"31201285","CaseSeries",TRUE
"31201285","Review",FALSE
"31201285","IOPN",FALSE
"31201285","IPMN",FALSE
"31201285","AJCCTNM",FALSE
"    30417984","Pancreas",TRUE
"    30417984","Ampulla",FALSE
"    30417984","BileDuct",FALSE
"    30417984","Gallbladder",FALSE
"    30417984","Neuroendocrine",FALSE
"    30417984","Morphology",TRUE
"    30417984","IHC",FALSE
"    30417984","Molecular",FALSE
"    30417984","Cytology",TRUE
"    30417984","Staging",FALSE
"    30417984","Preneoplastic",FALSE
"    30417984","Microenvironment",FALSE
"    30417984","SPN",FALSE
"    30417984","AnalogueTumors",FALSE
"    30417984","Pancreattis",FALSE
"    30417984","Benign",FALSE
"    30417984","ExperimentalAnimal",FALSE
"    30417984","TechniquesMethods",FALSE
"    30417984","Epidemiology",FALSE
"    30417984","Screening",FALSE
"    30417984","RiskFactors",FALSE
"    30417984","SEER",FALSE
"    30417984","Oncomine",FALSE
"    30417984","TCGA",FALSE
"    30417984","CaseReport",FALSE
"    30417984","CaseSeries",TRUE
"    30417984","Review",FALSE
"    30417984","IOPN",FALSE
"    30417984","IPMN",FALSE
"    30417984","AJCCTNM",FALSE
"    31206465","Pancreas",TRUE
"    31206465","Ampulla",FALSE
"    31206465","BileDuct",FALSE
"    31206465","Gallbladder",FALSE
"    31206465","Neuroendocrine",FALSE
"    31206465","Morphology",FALSE
"    31206465","IHC",FALSE
"    31206465","Molecular",TRUE
"    31206465","Cytology",FALSE
"    31206465","Staging",FALSE
"    31206465","Preneoplastic",FALSE
"    31206465","Microenvironment",FALSE
"    31206465","SPN",FALSE
"    31206465","AnalogueTumors",FALSE
"    31206465","Pancreattis",FALSE
"    31206465","Benign",FALSE
"    31206465","ExperimentalAnimal",FALSE
"    31206465","TechniquesMethods",TRUE
"    31206465","Epidemiology",FALSE
"    31206465","Screening",FALSE
"    31206465","RiskFactors",FALSE
"    31206465","SEER",FALSE
"    31206465","Oncomine",FALSE
"    31206465","TCGA",FALSE
"    31206465","CaseReport",FALSE
"    31206465","CaseSeries",FALSE
"    31206465","Review",TRUE
"    31206465","IOPN",FALSE
"    31206465","IPMN",FALSE
"    31206465","AJCCTNM",FALSE
"    31206466","Pancreas",TRUE
"    31206466","Ampulla",FALSE
"    31206466","BileDuct",FALSE
"    31206466","Gallbladder",FALSE
"    31206466","Neuroendocrine",FALSE
"    31206466","Morphology",FALSE
"    31206466","IHC",FALSE
"    31206466","Molecular",TRUE
"    31206466","Cytology",TRUE
"    31206466","Staging",FALSE
"    31206466","Preneoplastic",FALSE
"    31206466","Microenvironment",FALSE
"    31206466","SPN",FALSE
"    31206466","AnalogueTumors",FALSE
"    31206466","Pancreattis",FALSE
"    31206466","Benign",FALSE
"    31206466","ExperimentalAnimal",FALSE
"    31206466","TechniquesMethods",FALSE
"    31206466","Epidemiology",FALSE
"    31206466","Screening",FALSE
"    31206466","RiskFactors",FALSE
"    31206466","SEER",FALSE
"    31206466","Oncomine",FALSE
"    31206466","TCGA",FALSE
"    31206466","CaseReport",FALSE
"    31206466","CaseSeries",FALSE
"    31206466","Review",TRUE
"    31206466","IOPN",FALSE
"    31206466","IPMN",FALSE
"    31206466","AJCCTNM",FALSE
"30927194","Pancreas",FALSE
"30927194","Ampulla",FALSE
"30927194","BileDuct",TRUE
"30927194","Gallbladder",FALSE
"30927194","Neuroendocrine",FALSE
"30927194","Morphology",FALSE
"30927194","IHC",FALSE
"30927194","Molecular",FALSE
"30927194","Cytology",FALSE
"30927194","Staging",TRUE
"30927194","Preneoplastic",FALSE
"30927194","Microenvironment",FALSE
"30927194","SPN",FALSE
"30927194","AnalogueTumors",FALSE
"30927194","Pancreattis",FALSE
"30927194","Benign",FALSE
"30927194","ExperimentalAnimal",FALSE
"30927194","TechniquesMethods",FALSE
"30927194","Epidemiology",FALSE
"30927194","Screening",FALSE
"30927194","RiskFactors",FALSE
"30927194","SEER",FALSE
"30927194","Oncomine",FALSE
"30927194","TCGA",FALSE
"30927194","CaseReport",FALSE
"30927194","CaseSeries",TRUE
"30927194","Review",FALSE
"30927194","IOPN",FALSE
"30927194","IPMN",FALSE
"30927194","AJCCTNM",FALSE
"28424987","Pancreas",FALSE
"28424987","Ampulla",FALSE
"28424987","BileDuct",TRUE
"28424987","Gallbladder",FALSE
"28424987","Neuroendocrine",FALSE
"28424987","Morphology",FALSE
"28424987","IHC",FALSE
"28424987","Molecular",FALSE
"28424987","Cytology",FALSE
"28424987","Staging",TRUE
"28424987","Preneoplastic",FALSE
"28424987","Microenvironment",FALSE
"28424987","SPN",FALSE
"28424987","AnalogueTumors",FALSE
"28424987","Pancreattis",FALSE
"28424987","Benign",FALSE
"28424987","ExperimentalAnimal",FALSE
"28424987","TechniquesMethods",FALSE
"28424987","Epidemiology",FALSE
"28424987","Screening",FALSE
"28424987","RiskFactors",FALSE
"28424987","SEER",FALSE
"28424987","Oncomine",FALSE
"28424987","TCGA",FALSE
"28424987","CaseReport",FALSE
"28424987","CaseSeries",TRUE
"28424987","Review",FALSE
"28424987","IOPN",FALSE
"28424987","IPMN",FALSE
"28424987","AJCCTNM",FALSE
"31054158","Pancreas",TRUE
"31054158","Ampulla",FALSE
"31054158","BileDuct",FALSE
"31054158","Gallbladder",FALSE
"31054158","Neuroendocrine",FALSE
"31054158","Morphology",TRUE
"31054158","IHC",TRUE
"31054158","Molecular",FALSE
"31054158","Cytology",FALSE
"31054158","Staging",FALSE
"31054158","Preneoplastic",FALSE
"31054158","Microenvironment",FALSE
"31054158","SPN",FALSE
"31054158","AnalogueTumors",FALSE
"31054158","Pancreattis",FALSE
"31054158","Benign",FALSE
"31054158","ExperimentalAnimal",FALSE
"31054158","TechniquesMethods",TRUE
"31054158","Epidemiology",FALSE
"31054158","Screening",FALSE
"31054158","RiskFactors",FALSE
"31054158","SEER",FALSE
"31054158","Oncomine",FALSE
"31054158","TCGA",FALSE
"31054158","CaseReport",FALSE
"31054158","CaseSeries",TRUE
"31054158","Review",FALSE
"31054158","IOPN",FALSE
"31054158","IPMN",FALSE
"31054158","AJCCTNM",FALSE
"    31209654","Pancreas",TRUE
"    31209654","Ampulla",FALSE
"    31209654","BileDuct",FALSE
"    31209654","Gallbladder",FALSE
"    31209654","Neuroendocrine",FALSE
"    31209654","Morphology",TRUE
"    31209654","IHC",FALSE
"    31209654","Molecular",FALSE
"    31209654","Cytology",FALSE
"    31209654","Staging",FALSE
"    31209654","Preneoplastic",FALSE
"    31209654","Microenvironment",FALSE
"    31209654","SPN",FALSE
"    31209654","AnalogueTumors",FALSE
"    31209654","Pancreattis",FALSE
"    31209654","Benign",FALSE
"    31209654","ExperimentalAnimal",FALSE
"    31209654","TechniquesMethods",FALSE
"    31209654","Epidemiology",FALSE
"    31209654","Screening",FALSE
"    31209654","RiskFactors",FALSE
"    31209654","SEER",FALSE
"    31209654","Oncomine",FALSE
"    31209654","TCGA",FALSE
"    31209654","CaseReport",FALSE
"    31209654","CaseSeries",FALSE
"    31209654","Review",TRUE
"    31209654","IOPN",FALSE
